Customer ID,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing
6743-HHQPF,Q3,Yes,5,42,None,No,0,No,Yes,DSL,59,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes
8455-HIRAQ,Q3,No,0,8,None,Yes,10.91,No,Yes,DSL,16,No,No,No,No,No,No,No,Yes,Month-to-Month,No
6616-AALSR,Q3,Yes,5,65,None,Yes,13.17,Yes,Yes,Fiber Optic,59,Yes,No,Yes,No,Yes,Yes,Yes,No,Two Year,Yes
9415-ZNBSX,Q3,Yes,3,70,None,Yes,33.24,Yes,Yes,DSL,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes
4018-KJYUY,Q3,No,0,22,Offer D,Yes,34.07,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No
3884-UEBXB,Q3,Yes,5,67,None,No,0,No,Yes,DSL,15,Yes,Yes,No,No,No,No,No,Yes,Two Year,No
8780-RSYYU,Q3,No,0,25,Offer C,Yes,6,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes
5537-UXXVS,Q3,No,0,20,Offer D,Yes,48.03,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No
1791-PQHBB,Q3,No,0,2,Offer E,Yes,32.06,No,Yes,Cable,52,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes
8701-DGLVH,Q3,No,0,51,None,Yes,47.43,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
8741-LQOBK,Q3,Yes,9,46,None,No,0,No,Yes,DSL,52,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No
8082-GHXOP,Q3,No,0,13,Offer D,Yes,26.63,No,Yes,DSL,27,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No
0980-FEXWF,Q3,Yes,4,26,Offer C,Yes,4.62,No,Yes,DSL,19,No,No,Yes,No,No,No,No,Yes,One Year,No
3011-WQKSZ,Q3,No,0,19,Offer D,Yes,24.1,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes
8218-FFJDS,Q3,Yes,6,72,None,Yes,15.35,Yes,Yes,DSL,41,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes
9360-OMDZZ,Q3,No,0,24,Offer C,Yes,30.42,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes
0345-XMMUG,Q3,Yes,6,46,None,Yes,2,Yes,Yes,Fiber Optic,48,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes
2832-SCUCO,Q3,No,0,2,Offer E,Yes,26.9,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No
7036-ZZKBD,Q3,Yes,7,31,Offer C,Yes,25.3,No,Yes,Cable,28,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes
0265-PSUAE,Q3,Yes,10,16,Offer D,Yes,27.27,No,Yes,Fiber Optic,76,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No
0463-TXOAK,Q3,No,0,52,None,Yes,23.12,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
0594-UFTUL,Q3,Yes,1,13,Offer D,Yes,40.2,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes
9509-MPYOD,Q3,No,0,35,Offer C,Yes,35.5,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No
9128-CPXKI,Q3,No,0,59,None,Yes,30.44,No,Yes,Fiber Optic,30,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No
0129-KPTWJ,Q3,Yes,9,72,None,Yes,33.22,No,Yes,Fiber Optic,23,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes
5855-EIBDE,Q3,Yes,10,49,None,Yes,40.67,Yes,Yes,Fiber Optic,12,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No
5365-LLFYV,Q3,No,0,2,Offer E,Yes,5.47,No,Yes,DSL,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
1928-BXYIV,Q3,No,0,1,Offer E,Yes,17.07,Yes,Yes,DSL,3,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No
5760-FXFVO,Q3,No,0,6,Offer E,Yes,29.52,No,Yes,Fiber Optic,28,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes
0961-ZWLVI,Q3,No,0,49,None,Yes,4.76,Yes,Yes,Fiber Optic,58,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes
5181-OABFK,Q3,Yes,7,56,None,Yes,18.99,No,Yes,Cable,53,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes
7816-VGHTO,Q3,Yes,7,6,Offer E,No,0,No,Yes,Cable,10,No,Yes,Yes,Yes,No,No,No,No,Two Year,No
5871-DGTXZ,Q3,No,0,32,Offer C,Yes,41.52,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No
7550-WIQVA,Q3,Yes,3,50,None,Yes,41.58,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes
7544-ZVIKX,Q3,Yes,2,58,None,Yes,33.82,Yes,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes
0016-QLJIS,Q3,Yes,3,65,None,Yes,28.46,Yes,Yes,Cable,14,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes
7508-DQAKK,Q3,No,0,64,None,Yes,8.52,Yes,Yes,DSL,73,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes
5176-OLSKT,Q3,Yes,5,66,Offer A,Yes,44.4,Yes,Yes,DSL,11,Yes,Yes,Yes,No,No,No,No,No,Two Year,No
9356-AXGMP,Q3,Yes,9,38,Offer C,Yes,42.08,Yes,Yes,Fiber Optic,15,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes
3556-BVQGL,Q3,Yes,2,20,Offer D,Yes,19.15,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes
7581-EBBOU,Q3,No,0,60,None,Yes,38.88,No,Yes,DSL,2,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes
5073-RZGBK,Q3,Yes,6,50,Offer B,Yes,49.18,Yes,Yes,DSL,76,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes
2192-CKRLV,Q3,Yes,2,72,Offer A,No,0,No,Yes,DSL,15,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes
3154-HMWUU,Q3,Yes,9,60,Offer B,Yes,31.29,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes
6119-SPUDB,Q3,No,0,46,Offer B,No,0,No,Yes,DSL,2,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No
6522-OIQSX,Q3,Yes,4,69,Offer A,No,0,No,Yes,Cable,56,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes
8748-HFWBO,Q3,Yes,2,19,Offer D,Yes,32.47,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No
1052-QJIBV,Q3,Yes,1,71,Offer A,Yes,20.49,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
1319-YLZJG,Q3,Yes,9,12,Offer D,Yes,39,No,Yes,Fiber Optic,7,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes
0723-FDLAY,Q3,No,0,44,Offer B,Yes,49.57,Yes,Yes,Cable,21,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes
3050-RLLXC,Q3,Yes,10,56,Offer B,Yes,25.9,Yes,Yes,Cable,30,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No
9298-WGMRW,Q3,Yes,4,72,Offer A,Yes,24.32,Yes,Yes,Fiber Optic,76,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes
3088-LHEFH,Q3,No,0,11,Offer D,Yes,10.06,Yes,Yes,Fiber Optic,48,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes
8544-JNBOX,Q3,No,0,72,Offer A,Yes,23.43,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes
6681-ZSEXG,Q3,Yes,9,56,Offer B,Yes,35.55,Yes,Yes,DSL,17,No,Yes,Yes,No,No,No,No,Yes,Two Year,No
6116-RFVHN,Q3,Yes,10,34,Offer C,Yes,35.29,Yes,Yes,Fiber Optic,47,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes
8884-FEEWR,Q3,No,0,35,Offer C,Yes,42.02,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No
3125-RAHBV,Q3,No,0,22,Offer D,Yes,23.03,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No
0373-AIVNJ,Q3,No,0,9,Offer E,No,0,No,Yes,Cable,19,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No
1682-VCOIO,Q3,No,0,23,Offer D,Yes,46.17,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No
2072-ZVJJX,Q3,Yes,5,68,Offer A,Yes,22.83,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
8849-AYPTR,Q3,Yes,1,33,Offer C,Yes,26.8,No,Yes,Fiber Optic,17,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No
9518-IMLHK,Q3,No,0,31,None,Yes,41.23,No,Yes,DSL,27,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes
3646-ITDGM,Q3,No,0,56,Offer B,Yes,32.88,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
3569-VLDHH,Q3,No,0,66,Offer A,Yes,29.5,No,Yes,DSL,76,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes
8224-KDLKN,Q3,Yes,3,72,Offer A,Yes,19.04,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
4001-TSBTV,Q3,Yes,5,58,Offer B,Yes,40.74,No,Yes,Fiber Optic,17,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes
8727-XDPUD,Q3,No,0,37,None,No,0,No,Yes,DSL,25,No,No,No,No,Yes,No,No,No,Two Year,No
1043-UXOVO,Q3,No,0,71,Offer A,Yes,28.4,Yes,Yes,Fiber Optic,76,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes
1064-FBXNK,Q3,Yes,5,1,None,Yes,47.46,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No
2878-DHMIN,Q3,Yes,7,35,None,Yes,24.23,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No
7762-ONLJY,Q3,Yes,5,6,None,Yes,44.13,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No
5795-BKOYE,Q3,Yes,5,69,Offer A,Yes,14.48,No,Yes,DSL,19,No,Yes,Yes,Yes,No,No,No,Yes,One Year,No
7402-PWYJJ,Q3,Yes,2,53,Offer B,Yes,42.18,Yes,Yes,Fiber Optic,53,No,No,No,Yes,No,Yes,Yes,No,One Year,Yes
0018-NYROU,Q3,No,0,5,None,Yes,18.65,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
7501-VTYLJ,Q3,No,0,2,None,Yes,18.61,No,Yes,DSL,27,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No
7608-RGIRO,Q3,No,0,62,Offer B,Yes,17.56,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes
0480-BIXDE,Q3,Yes,9,19,Offer D,Yes,10.68,No,Yes,Fiber Optic,23,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes
5895-QSXOD,Q3,No,0,9,None,Yes,48.25,No,Yes,Fiber Optic,24,No,No,No,No,No,No,No,Yes,Month-to-Month,No
9814-AOUDH,Q3,No,0,53,Offer B,Yes,24.17,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
6175-IRFIT,Q3,No,0,5,None,Yes,32.91,No,Yes,Fiber Optic,24,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No
1622-HSHSF,Q3,No,0,1,None,Yes,10.2,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes
6749-UTDVX,Q3,No,0,72,Offer A,Yes,10.87,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes
5542-DHSXL,Q3,Yes,2,4,None,Yes,6.77,No,Yes,Cable,3,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No
9102-OXKFY,Q3,No,0,59,Offer B,Yes,49.48,Yes,Yes,Cable,9,No,No,Yes,No,No,No,No,Yes,Two Year,No
7808-DVWEP,Q3,Yes,3,3,None,Yes,31.06,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No
2284-VFLKH,Q3,Yes,4,49,Offer B,Yes,33.93,No,Yes,Fiber Optic,27,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes
0366-NQSHS,Q3,No,0,2,None,Yes,44.34,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No
3807-BPOMJ,Q3,Yes,6,55,Offer B,Yes,24.93,No,Yes,Fiber Optic,17,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes
3892-NXAZG,Q3,Yes,4,72,Offer A,Yes,5.81,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes
4182-BGSIQ,Q3,Yes,6,10,Offer D,Yes,19.05,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes
0988-AADSA,Q3,Yes,5,72,Offer A,Yes,9.72,Yes,Yes,Cable,15,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Two Year,No
9972-NKTFD,Q3,No,0,28,None,Yes,25.59,No,Yes,Cable,7,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No
3717-LNXKW,Q3,Yes,3,38,None,Yes,12.71,Yes,Yes,Fiber Optic,9,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No
5734-EJKXG,Q3,No,0,61,Offer B,Yes,38.78,Yes,Yes,Fiber Optic,42,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes
2207-RYYRL,Q3,Yes,6,52,Offer B,Yes,29.55,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
6729-FZWSY,Q3,No,0,67,Offer A,Yes,9.05,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes
9695-IDRZR,Q3,No,0,34,None,Yes,27.47,Yes,Yes,Fiber Optic,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes
8144-DGHXP,Q3,No,0,54,None,Yes,36.68,No,Yes,DSL,28,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,No
7814-LEEVE,Q3,Yes,7,1,None,Yes,6.64,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes
8631-WUXGY,Q3,No,0,46,None,Yes,17.51,No,Yes,Fiber Optic,85,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes
5906-DVAPM,Q3,Yes,7,55,None,Yes,33.5,Yes,Yes,DSL,51,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes
6654-QGBZZ,Q3,No,0,1,None,Yes,1.5,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No
5641-DMBFJ,Q3,Yes,1,58,None,Yes,31.27,Yes,Yes,DSL,59,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes
9200-NLNPD,Q3,Yes,10,56,None,No,0,No,Yes,DSL,30,No,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes
2664-XJZNO,Q3,Yes,5,72,Offer A,Yes,6.95,No,Yes,Fiber Optic,57,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes
0921-OHLVP,Q3,No,0,22,Offer D,Yes,11.46,Yes,Yes,Fiber Optic,16,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No
8350-NYMVI,Q3,No,0,39,None,No,0,No,Yes,DSL,8,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No
1600-DILPE,Q3,No,0,12,None,Yes,36.11,No,Yes,DSL,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
0536-ESJEP,Q3,Yes,8,54,None,Yes,14.18,No,Yes,DSL,25,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes
4654-GGUII,Q3,No,0,18,None,No,0,No,Yes,DSL,48,Yes,Yes,No,Yes,No,No,No,No,One Year,Yes
6478-HRRCZ,Q3,Yes,7,32,None,Yes,44.45,No,Yes,DSL,6,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No
8510-BBWMU,Q3,No,0,41,None,Yes,37.46,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes
6857-TKDJV,Q3,Yes,6,67,None,Yes,14.41,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
2360-RDGRO,Q3,Yes,4,65,None,Yes,41.2,Yes,Yes,Fiber Optic,10,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes
0584-BJQGZ,Q3,No,0,25,None,Yes,28.05,Yes,Yes,Cable,85,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes
1360-XFJMR,Q3,Yes,6,67,None,Yes,17.72,Yes,Yes,Fiber Optic,23,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes
9058-MJLZC,Q3,No,0,24,None,Yes,35.56,No,Yes,Fiber Optic,3,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes
0902-XKXPN,Q3,Yes,2,69,None,Yes,23.55,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
5177-RVZNU,Q3,No,0,37,None,Yes,10.23,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No
0056-EPFBG,Q3,Yes,4,20,None,No,0,No,Yes,Cable,22,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes
8993-IZEUX,Q3,No,0,7,None,Yes,21.12,No,Yes,Fiber Optic,7,No,No,No,No,No,No,No,Yes,Month-to-Month,No
8190-ZTQFB,Q3,No,0,41,None,No,0,No,Yes,Cable,8,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes
0931-MHTEM,Q3,No,0,54,None,Yes,34.27,No,Yes,Fiber Optic,20,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes
0440-UEDAI,Q3,No,0,53,None,Yes,33.88,No,Yes,Fiber Optic,6,No,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes
1337-BOZWO,Q3,Yes,2,18,None,No,0,No,Yes,DSL,59,No,Yes,Yes,No,Yes,No,No,Yes,One Year,No
0868-VJRDR,Q3,Yes,1,64,None,Yes,4.76,No,Yes,Fiber Optic,8,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes
6344-SFJVH,Q3,No,0,20,None,No,0,No,Yes,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No
3950-VPYJB,Q3,Yes,7,57,None,Yes,14.55,No,Yes,DSL,58,Yes,Yes,No,Yes,No,No,No,No,One Year,No
7321-ZNSLA,Q3,No,0,13,None,No,0,No,Yes,DSL,57,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No
8727-JQFHV,Q3,Yes,8,57,None,Yes,29.64,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
9475-NNDGC,Q3,Yes,8,71,None,Yes,27.16,Yes,Yes,Fiber Optic,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes
1355-KUSBG,Q3,Yes,1,7,Offer E,Yes,9.1,Yes,Yes,DSL,28,No,No,No,No,No,No,No,Yes,Month-to-Month,No
3688-FTHLT,Q3,No,0,16,None,Yes,42.73,Yes,Yes,DSL,23,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes
0899-LIIBW,Q3,Yes,8,34,None,Yes,33.55,Yes,Yes,Fiber Optic,41,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No
1384-RCUXW,Q3,No,0,16,None,Yes,34.18,Yes,Yes,Fiber Optic,8,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes
5825-XJOCM,Q3,No,0,48,None,Yes,26.24,Yes,Yes,Cable,53,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes
6848-YLDFR,Q3,Yes,9,58,None,Yes,35.35,No,Yes,DSL,29,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes
8125-QPFJD,Q3,Yes,7,72,None,Yes,1.34,Yes,Yes,DSL,19,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes
2320-YKQBO,Q3,No,0,7,None,Yes,7.32,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No
4973-RLZVI,Q3,No,0,30,None,Yes,4.22,No,Yes,DSL,13,Yes,Yes,Yes,Yes,Yes,No,No,No,One Year,No
7869-ZYDST,Q3,No,0,31,None,Yes,28.72,Yes,Yes,Cable,21,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes
1215-EXRMO,Q3,Yes,4,50,None,Yes,46.91,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
2305-MRGLV,Q3,Yes,10,28,None,Yes,21.91,No,Yes,Fiber Optic,5,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No
8404-VIOMB,Q3,No,0,66,None,No,0,No,Yes,DSL,15,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes
2359-KLTEK,Q3,Yes,2,41,None,Yes,43.19,No,Yes,Fiber Optic,59,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes
2673-ZALNP,Q3,No,0,7,Offer E,Yes,16.2,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No
9184-GALIL,Q3,Yes,6,38,None,Yes,2.86,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No
4393-RYCRE,Q3,No,0,44,None,Yes,38.33,No,Yes,Fiber Optic,41,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes
9746-MDMBK,Q3,Yes,7,47,None,Yes,9.19,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes
3162-ZJZFU,Q3,Yes,5,53,None,Yes,24.33,No,Yes,Fiber Optic,52,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes
8404-GFGCZ,Q3,Yes,7,4,Offer E,Yes,10.13,Yes,Yes,DSL,3,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No
3521-MNKLV,Q3,No,0,24,None,Yes,38.68,No,Yes,DSL,73,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes
2533-TIBIX,Q3,Yes,8,15,None,No,0,No,Yes,Cable,16,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes
5092-STPKP,Q3,No,0,24,None,Yes,30.18,No,Yes,DSL,4,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No
0114-PEGZZ,Q3,No,0,33,None,Yes,49.69,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No
3359-DSRKA,Q3,Yes,9,58,Offer B,Yes,11.81,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes
8639-NHQEI,Q3,Yes,9,72,None,Yes,11.85,Yes,Yes,Fiber Optic,59,Yes,Yes,No,No,Yes,No,No,Yes,Two Year,Yes
7161-DFHUF,Q3,Yes,4,71,None,Yes,21.19,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
3720-DBRWL,Q3,Yes,5,51,Offer B,Yes,6.89,No,Yes,Cable,41,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes
4994-OBRSZ,Q3,No,0,14,None,Yes,36.73,No,Yes,Cable,52,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No
0562-FGDCR,Q3,Yes,9,72,None,Yes,21.84,Yes,Yes,DSL,30,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No
2436-QBZFP,Q3,Yes,4,22,None,No,0,No,Yes,DSL,19,No,Yes,No,No,Yes,No,No,No,Month-to-Month,No
3420-YJLQT,Q3,No,0,2,Offer E,Yes,25.56,Yes,Yes,Fiber Optic,6,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No
6040-CGACY,Q3,No,0,15,None,Yes,39.87,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No
6582-PLFUU,Q3,Yes,1,51,Offer B,Yes,28.96,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
8242-PDSGJ,Q3,Yes,1,70,None,No,0,No,Yes,DSL,18,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes
0264-CNITK,Q3,Yes,1,71,None,Yes,31.03,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
0089-IIQKO,Q3,Yes,1,39,None,Yes,24.38,Yes,Yes,Fiber Optic,53,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes
7839-NUIAA,Q3,Yes,1,61,Offer B,Yes,26.7,Yes,Yes,DSL,30,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No
6075-QMNRR,Q3,No,0,52,Offer B,Yes,38.93,No,Yes,DSL,8,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes
5966-EMAZU,Q3,Yes,1,64,Offer B,Yes,4.01,Yes,Yes,Fiber Optic,71,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes
0440-EKDCF,Q3,Yes,1,62,Offer B,Yes,33.7,No,Yes,Cable,15,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes
4774-HHGGS,Q3,Yes,1,30,None,Yes,11.38,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No
8180-AKMJV,Q3,No,0,1,Offer E,Yes,23.04,No,Yes,Cable,82,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes
4298-OYIFC,Q3,Yes,1,15,None,Yes,18.6,Yes,Yes,Fiber Optic,13,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes
5566-SOEZD,Q3,Yes,1,27,None,Yes,15.71,No,Yes,Fiber Optic,53,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes
9842-EFSYY,Q3,No,0,4,Offer E,No,0,No,Yes,Cable,52,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes
2272-WUSPA,Q3,Yes,1,72,None,Yes,39.74,Yes,Yes,Fiber Optic,5,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes
0930-EHUZA,Q3,No,0,36,None,Yes,44.87,No,Yes,Cable,8,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes
9975-SKRNR,Q3,No,0,1,Offer E,Yes,49.51,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No
4973-MGTON,Q3,No,0,71,None,Yes,3.09,No,Yes,DSL,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes
3682-YEUWS,Q3,Yes,4,10,None,Yes,4.16,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes
